"","M","p","eta","sig_nois","G","G1","MSE","MAD","ECP_PI","ECP_CI","Iter","Sigma2_est","Test_MSPE","Test_MSE","Beta_mse","Conv","time","alpha","lasso_Sum_delta","lasso_Sum_delta_sig","lasso_MSE","lasso_MAD","lasso_Obs_test_MSPE","lasso_test_MSE","lasso_Beta_mse","lasso_time","sparsevb_Signals","sparsevb_Corr_Signals","sparsevb_MSE","sparsevb_MAD","sparsevb_Test_MSPE","sparsevb_Test_MSE","sparsevb_Beta_mse","sparsevb_time"
"128",10000,0.0125,0.8,2,40,10,0.343745398096282,9.32274821333895,0.915,0.9375,10,415.03519553536,828.812252117222,0.327754346610432,0.010341089411649,1,1.46700000000419,0.425823306079192,138,19,0.280135157102039,10.0386408894834,976.07223160422,0.451118767959357,0.0165240372920673,2.65700000000652,9,0,0.584671572016173,17.0200201611594,1232.4499577776,0.975852174669,0.0540129643368504,71.0689999999886
"129",10000,0.0125,0.8,2,40,1,0.282437455975909,18.266404275143,0.8925,0.9925,10,3209.824250602,6963.33867265193,0.147995227325442,0.029990104366139,1,1.67500000000291,0.605772821725166,46,16,0.108047135663528,16.9269776898703,6720.07551826977,0.107941163933669,0.0411881323606072,2.95899999998801,18,0,0.208314089499197,22.1728583400114,7310.50116833006,0.213465243589103,0.0948937747192864,863.404999999999
"130",10000,0.0125,0.8,2,40,10,0.386664825977394,10.6700051899637,0.8875,0.87,10,401.181957982353,900.434727593704,0.370905602804159,0.0109311142236423,1,1.77400000000489,0.367286712646561,143,18,0.285460607081592,10.9332948213978,978.866656278353,0.438091340744776,0.0153527874724709,2.74799999999232,8,0,0.554021491025664,19.0787285948856,1469.98411834638,1.19059285429224,0.0565423795120696,78.7749999999942
"131",10000,0.0125,0.8,2,40,1,0.254898536414038,16.8916573839048,0.8975,0.9825,10,2846.21258579807,5904.23977741919,0.130684202749632,0.0210008595044014,1,1.41599999999744,0.574785854377595,50,27,0.0794782017152173,14.2560132398648,5973.52719207127,0.0836236878565427,0.0269574421038077,2.65800000001036,13,0,0.177155333205542,22.5739806956346,6643.86873442784,0.225620772446889,0.0826544390080922,22.125
"132",10000,0.0125,0.8,2,40,10,0.353713765555926,8.23932589626078,0.8975,0.8425,10,343.930503476172,619.109918321549,0.355750370796404,0.0100322394707709,1,1.53800000000047,0.291836122911255,158,11,0.30010595846797,9.94297471436899,600.384722176238,0.401617442292843,0.0167997338368854,2.99799999999232,9,0,0.601018615532129,14.119287723595,815.994545609722,0.871433430186909,0.0385807814360919,1091.326
"133",10000,0.0125,0.8,2,40,1,0.302990011597646,17.046025429014,0.8925,0.9975,10,3315.5386511414,7082.67348155374,0.140002895227102,0.0274007855610275,1,1.47599999999511,0.614129396683593,66,23,0.103157450261067,16.5440058625159,6917.47907519304,0.102728183112514,0.0419948616649451,2.66899999999441,13,0,0.165796860945579,22.4410764143162,7660.6618801356,0.220116973486498,0.10195909143852,19.9959999999992
"134",10000,0.0125,0.8,2,40,10,0.502898847613546,10.1443455322146,0.9175,0.855,10,516.537094060458,838.267347082877,0.440746666495679,0.0105462914924921,1,1.66599999999744,0.37966921482981,147,18,0.32363298762239,10.8120043100714,841.930951893438,0.42987462340244,0.0148861917214103,2.82399999999325,7,0,0.567395605639527,16.4982470539961,1141.01739556262,0.953401190328753,0.0404614125184738,1139.667
"135",10000,0.0125,0.8,2,40,1,0.243721619720903,15.8616395571616,0.8975,0.995,10,2597.21597918051,5065.62090470642,0.122751598038899,0.0173369729308573,1,1.78499999998894,0.511366475044908,57,32,0.0753719278356068,13.467824170411,5036.58562023886,0.0954667754891517,0.028008892543537,3.24199999999837,14,0,0.175652843251839,22.1421266836065,5906.97398219639,0.239260402412431,0.0840083615711234,27.0660000000062
"136",10000,0.0125,0.8,2,40,10,0.411521479393744,10.2721452346533,0.8725,0.9125,10,341.699466627492,856.127886115224,0.340145818749212,0.0103954931860893,1,1.57300000000396,0.418668336456045,161,17,0.330499354667921,10.1696681827078,861.643915555933,0.37832939745134,0.0166268421840772,2.88300000000163,7,0,0.504455157129075,13.6713367890717,1114.89126361313,0.726771594806829,0.0404329619427122,983.634000000005
"137",10000,0.0125,0.8,2,40,1,0.237285347848724,16.5540908759774,0.875,0.9675,10,2595.04691280189,5635.95101384178,0.132363114179246,0.0234414755227445,1,1.52300000000105,0.497316381719326,68,23,0.0939041812478521,13.8557263360423,5771.07706113497,0.0853978338319277,0.0424651189371593,2.75800000000163,15,0,0.179293152921961,21.5050157534728,6632.65004311352,0.205849905278542,0.0984721053932296,27.8179999999993
